issn_l,cr_year,cc,cc_total,jn_all,prop
1441-0745,2018,CC BY-NC,1,89,0.011235955056179775
1441-0745,2019,CC BY-NC-ND,1,78,0.01282051282051282
1441-0745,2019,CC BY,1,78,0.01282051282051282
1441-0745,2020,CC BY,6,118,0.05084745762711865
1441-0745,2020,CC BY-NC,2,118,0.01694915254237288
1441-0745,2021,CC BY-NC,4,101,0.039603960396039604
1441-0745,2021,CC BY,6,101,0.0594059405940594
1441-0745,2021,CC BY-NC-ND,6,101,0.0594059405940594
1441-0745,2022,CC BY-NC-ND,9,80,0.1125
1441-0745,2022,CC BY,10,80,0.125
1441-0745,2022,CC BY-NC,3,80,0.0375
1441-3523,2017,NA,0,55,0
1441-3523,2018,CC BY-NC-ND,2,54,0.037037037037037035
1441-3523,2019,CC BY-NC-ND,1,67,0.014925373134328358
1441-3523,2020,CC BY-NC-ND,3,83,0.03614457831325301
1441-3523,2021,CC BY-NC-ND,5,71,0.07042253521126761
1441-3523,2022,CC BY-NC-ND,2,24,0.08333333333333333
1441-3582,2019,NA,0,1,0
1441-3582,2020,NA,0,2,0
1441-3582,2021,NA,0,12,0
1441-3582,2022,NA,0,21,0
1442-018X,2017,CC BY,2,13,0.15384615384615385
1442-018X,2018,CC BY,4,21,0.19047619047619047
1442-018X,2019,CC BY,3,17,0.17647058823529413
1442-018X,2020,CC BY,12,37,0.32432432432432434
1442-018X,2021,CC BY,11,31,0.3548387096774194
1442-018X,2022,CC BY,11,21,0.5238095238095238
1442-6404,2017,CC BY,4,221,0.01809954751131222
1442-6404,2018,CC BY-NC,1,209,0.004784688995215311
1442-6404,2018,CC BY,5,209,0.023923444976076555
1442-6404,2018,CC BY-NC-ND,1,209,0.004784688995215311
1442-6404,2019,CC BY,4,195,0.020512820512820513
1442-6404,2019,CC BY-NC-ND,2,195,0.010256410256410256
1442-6404,2019,CC BY-ND,1,195,0.005128205128205128
1442-6404,2020,CC BY-NC-ND,3,181,0.016574585635359115
1442-6404,2020,CC BY,3,181,0.016574585635359115
1442-6404,2021,CC BY-NC,1,144,0.006944444444444444
1442-6404,2021,CC BY-NC-ND,4,144,0.027777777777777776
1442-6404,2021,CC BY,6,144,0.041666666666666664
1442-6404,2022,CC BY-NC,2,113,0.017699115044247787
1442-6404,2022,CC BY,10,113,0.08849557522123894
1442-6404,2022,CC BY-NC-ND,7,113,0.061946902654867256
1442-7591,2017,CC BY,1,72,0.013888888888888888
1442-7591,2017,CC BY-NC-ND,2,72,0.027777777777777776
1442-7591,2018,CC BY-NC-ND,4,77,0.05194805194805195
1442-7591,2019,CC BY-NC-ND,3,45,0.06666666666666667
1442-7591,2020,CC BY,1,93,0.010752688172043012
1442-7591,2020,CC BY-NC-ND,8,93,0.08602150537634409
1442-7591,2021,CC BY-NC-ND,8,50,0.16
1442-7591,2022,CC BY,1,41,0.024390243902439025
1442-7591,2022,CC BY-NC-ND,6,41,0.14634146341463414
1442-9985,2017,NA,0,102,0
1442-9985,2018,CC BY,1,116,0.008620689655172414
1442-9985,2019,NA,0,144,0
1442-9985,2020,NA,0,131,0
1442-9985,2021,CC BY-NC,2,140,0.014285714285714285
1442-9985,2021,CC BY,5,140,0.03571428571428571
1442-9985,2021,CC BY-NC-ND,1,140,0.007142857142857143
1442-9985,2022,CC BY-NC-ND,17,89,0.19101123595505617
1442-9985,2022,CC BY-NC,13,89,0.14606741573033707
1442-9985,2022,CC BY,7,89,0.07865168539325842
1443-2447,2017,CC BY,1,15,0.06666666666666667
1443-2447,2018,NA,0,20,0
1443-2447,2019,CC BY,3,21,0.14285714285714285
1443-2447,2020,CC BY,1,13,0.07692307692307693
1443-2447,2021,CC BY,4,23,0.17391304347826086
1443-2447,2022,CC BY,9,18,0.5
1443-2471,2017,NA,0,102,0
1443-2471,2018,NA,0,80,0
1443-2471,2019,NA,0,186,0
1443-2471,2020,NA,0,175,0
1443-2471,2021,NA,0,187,0
1443-2471,2022,NA,0,107,0
1443-4318,2017,NA,0,26,0
1443-4318,2018,CC BY,1,24,0.041666666666666664
1443-4318,2019,NA,0,24,0
1443-4318,2020,CC BY,1,25,0.04
1443-4318,2021,NA,0,25,0
1443-4318,2022,NA,0,14,0
1443-9506,2017,CC BY-NC-ND,2,251,0.00796812749003984
1443-9506,2018,CC BY-NC-ND,3,249,0.012048192771084338
1443-9506,2019,CC BY-NC-ND,2,327,0.0061162079510703364
1443-9506,2020,CC BY-NC-ND,6,308,0.01948051948051948
1443-9506,2021,CC BY-NC-ND,6,321,0.018691588785046728
1443-9506,2021,CC BY,6,321,0.018691588785046728
1443-9506,2022,CC BY-NC-ND,2,278,0.007194244604316547
1443-9506,2022,CC BY,4,278,0.014388489208633094
1443-9883,2017,NA,0,25,0
1443-9883,2018,NA,0,33,0
1443-9883,2019,NA,0,52,0
1443-9883,2020,NA,0,46,0
1443-9883,2021,NA,0,30,0
1443-9883,2022,NA,0,33,0
1444-0903,2017,NA,0,469,0
1444-0903,2018,CC BY-NC,5,481,0.010395010395010396
1444-0903,2018,CC BY-NC-ND,2,481,0.004158004158004158
1444-0903,2019,CC BY-NC-ND,2,322,0.006211180124223602
1444-0903,2019,CC BY-NC,2,322,0.006211180124223602
1444-0903,2020,CC BY-NC,3,341,0.008797653958944282
1444-0903,2020,CC BY-NC-ND,2,341,0.005865102639296188
1444-0903,2021,CC BY-NC-ND,9,421,0.021377672209026127
1444-0903,2021,CC BY-NC,8,421,0.019002375296912115
1444-0903,2022,CC BY-NC,24,455,0.05274725274725275
1444-0903,2022,CC BY-NC-ND,40,455,0.08791208791208792
1444-2213,2017,CC BY,1,69,0.014492753623188406
1444-2213,2018,CC BY,3,39,0.07692307692307693
1444-2213,2019,CC BY-NC-ND,3,45,0.06666666666666667
1444-2213,2019,CC BY,1,45,0.022222222222222223
1444-2213,2020,CC BY-NC-ND,2,34,0.058823529411764705
1444-2213,2021,CC BY-NC-ND,3,42,0.07142857142857142
1444-2213,2022,CC BY-NC-ND,1,28,0.03571428571428571
1444-3058,2017,NA,0,57,0
1444-3058,2018,NA,0,52,0
1444-3058,2019,CC BY-NC-ND,1,54,0.018518518518518517
1444-3058,2020,CC BY-NC-ND,3,48,0.0625
1444-3058,2021,CC BY-NC-ND,1,62,0.016129032258064516
1444-3058,2022,CC BY-NC-ND,1,48,0.020833333333333332
1444-5921,2017,NA,0,18,0
1444-5921,2018,NA,0,14,0
1444-5921,2019,NA,0,16,0
1444-5921,2020,NA,0,13,0
1444-5921,2021,NA,0,9,0
1444-5921,2022,NA,0,6,0
1444-6162,2017,CC BY-NC-ND,1,20,0.05
1444-6162,2018,CC BY,1,23,0.043478260869565216
1444-6162,2019,CC BY,4,17,0.23529411764705882
1444-6162,2020,CC BY,1,18,0.05555555555555555
1444-6162,2021,NA,0,22,0
1444-6162,2022,NA,0,6,0
1445-1433,2017,CC BY,1,471,0.0021231422505307855
1445-1433,2018,CC BY,1,549,0.0018214936247723133
1445-1433,2018,CC BY-NC-ND,2,549,0.0036429872495446266
1445-1433,2019,CC BY,5,623,0.008025682182985553
1445-1433,2019,CC BY-NC,3,623,0.004815409309791332
1445-1433,2019,CC BY-NC-ND,4,623,0.006420545746388443
1445-1433,2020,CC BY-NC-ND,2,826,0.002421307506053269
1445-1433,2020,CC BY-NC,3,826,0.0036319612590799033
1445-1433,2020,CC BY,6,826,0.007263922518159807
1445-1433,2021,CC BY,9,868,0.010368663594470046
1445-1433,2021,CC BY-NC-ND,11,868,0.012672811059907835
1445-1433,2021,CC BY-NC,1,868,0.001152073732718894
1445-1433,2022,CC BY-NC-ND,82,574,0.14285714285714285
1445-1433,2022,CC BY,53,574,0.09233449477351917
1445-1433,2022,CC BY-NC,16,574,0.027874564459930314
1445-2294,2017,NA,0,22,0
1445-2294,2018,NA,0,21,0
1445-2294,2019,NA,0,11,0
1445-2294,2020,NA,0,14,0
1445-2294,2021,NA,0,15,0
1445-4416,2017,NA,0,120,0
1445-4416,2018,NA,0,117,0
1445-4416,2019,NA,0,111,0
1445-4416,2020,NA,0,109,0
1445-4416,2021,NA,0,137,0
1445-4416,2022,NA,0,86,0
1445-5226,2017,NA,0,42,0
1445-5226,2018,NA,0,64,0
1445-5226,2019,NA,0,31,0
1445-5226,2020,NA,0,38,0
1445-5226,2021,NA,0,40,0
1445-5226,2022,NA,0,35,0
1445-8330,2017,CC BY,1,122,0.00819672131147541
1445-8330,2017,CC BY-NC-ND,2,122,0.01639344262295082
1445-8330,2018,CC BY-NC-ND,1,127,0.007874015748031496
1445-8330,2018,CC BY,6,127,0.047244094488188976
1445-8330,2019,CC BY-NC-ND,1,109,0.009174311926605505
1445-8330,2019,CC BY,4,109,0.03669724770642202
1445-8330,2020,CC BY-NC,3,136,0.022058823529411766
1445-8330,2020,CC BY-NC-ND,3,136,0.022058823529411766
1445-8330,2020,CC BY,14,136,0.10294117647058823
1445-8330,2021,CC BY-NC,2,120,0.016666666666666666
1445-8330,2021,CC BY,11,120,0.09166666666666666
1445-8330,2021,CC BY-NC-ND,12,120,0.1
1445-8330,2022,CC BY-NC-ND,26,94,0.2765957446808511
1445-8330,2022,CC BY,19,94,0.20212765957446807
1445-8330,2022,CC BY-NC,3,94,0.031914893617021274
1445-9795,2017,CC BY-NC-ND,2,44,0.045454545454545456
1445-9795,2018,CC BY,1,34,0.029411764705882353
1445-9795,2019,CC BY-NC-ND,2,26,0.07692307692307693
1445-9795,2020,CC BY-NC-ND,4,39,0.10256410256410256
1445-9795,2020,CC BY,1,39,0.02564102564102564
1445-9795,2021,CC BY-NC-ND,6,31,0.1935483870967742
1445-9795,2022,CC BY-NC-ND,8,28,0.2857142857142857
1445-9795,2022,CC BY,2,28,0.07142857142857142
1446-1242,2017,NA,0,20,0
1446-1242,2018,NA,0,20,0
1446-1242,2019,CC BY-NC-ND,2,20,0.1
1446-1242,2020,CC BY-NC-ND,4,40,0.1
1446-1242,2020,CC BY,1,40,0.025
1446-1242,2021,CC BY,1,21,0.047619047619047616
1446-1242,2021,CC BY-NC-ND,2,21,0.09523809523809523
1446-1242,2022,CC BY-NC-ND,1,12,0.08333333333333333
1446-1811,2017,CC BY,1,54,0.018518518518518517
1446-1811,2018,NA,0,37,0
1446-1811,2019,NA,0,33,0
1446-1811,2020,NA,0,32,0
1446-1811,2021,CC BY,1,34,0.029411764705882353
1446-1811,2022,CC BY,1,17,0.058823529411764705
1446-1811,2022,CC BY-NC-ND,1,17,0.058823529411764705
1446-7887,2017,NA,0,41,0
1446-7887,2018,CC BY,1,66,0.015151515151515152
1446-7887,2019,CC BY,1,62,0.016129032258064516
1446-7887,2020,CC BY,3,61,0.04918032786885246
1446-7887,2021,CC BY,6,43,0.13953488372093023
1446-7887,2022,CC BY-NC-SA,1,34,0.029411764705882353
1446-7887,2022,CC BY,7,34,0.20588235294117646
1446-8956,2017,NA,0,18,0
1446-8956,2018,NA,0,21,0
1446-8956,2019,NA,0,23,0
1446-8956,2020,NA,0,31,0
1446-8956,2021,NA,0,22,0
1446-8956,2022,NA,0,18,0
1446-9022,2017,NA,0,19,0
1446-9022,2018,NA,0,12,0
1446-9022,2019,NA,0,4,0
1446-9022,2020,NA,0,12,0
1446-9022,2021,CC BY,1,6,0.16666666666666666
1446-9022,2022,NA,0,2,0
1446-9235,2017,CC BY,6,56,0.10714285714285714
1446-9235,2018,CC BY,1,58,0.017241379310344827
1446-9235,2019,CC BY,7,47,0.14893617021276595
1446-9235,2020,CC BY,5,48,0.10416666666666667
1446-9235,2021,CC BY,11,61,0.18032786885245902
1446-9235,2022,CC BY,10,68,0.14705882352941177
1447-0594,2017,CC BY-NC,3,301,0.009966777408637873
1447-0594,2017,CC BY,1,301,0.0033222591362126247
1447-0594,2017,CC BY-NC-ND,2,301,0.006644518272425249
1447-0594,2018,CC BY-NC,11,243,0.04526748971193416
1447-0594,2018,CC BY-NC-ND,5,243,0.0205761316872428
1447-0594,2018,CC BY,1,243,0.00411522633744856
1447-0594,2019,CC BY,6,238,0.025210084033613446
1447-0594,2019,CC BY-NC,5,238,0.02100840336134454
1447-0594,2019,CC BY-NC-ND,5,238,0.02100840336134454
1447-0594,2020,CC BY,16,253,0.06324110671936758
1447-0594,2020,CC BY-NC,3,253,0.011857707509881422
1447-0594,2020,CC BY-NC-ND,6,253,0.023715415019762844
1447-0594,2021,CC BY-NC,4,197,0.02030456852791878
1447-0594,2021,CC BY-NC-ND,7,197,0.03553299492385787
1447-0594,2021,CC BY,7,197,0.03553299492385787
1447-0594,2022,CC BY-NC-ND,8,140,0.05714285714285714
1447-0594,2022,CC BY,11,140,0.07857142857142857
1447-0594,2022,CC BY-NC,7,140,0.05
1447-073X,2017,CC BY,2,41,0.04878048780487805
1447-073X,2018,CC BY,10,44,0.22727272727272727
1447-073X,2019,CC BY,6,50,0.12
1447-073X,2020,CC BY,6,68,0.08823529411764706
1447-073X,2021,CC BY,8,54,0.14814814814814814
1447-073X,2021,CC BY-NC,1,54,0.018518518518518517
1447-073X,2022,CC BY,5,42,0.11904761904761904
1447-3828,2017,NA,0,21,0
1447-3828,2018,NA,0,25,0
1447-3828,2019,NA,0,12,0
1447-3828,2020,CC BY-NC-ND,1,37,0.02702702702702703
1447-3828,2021,CC BY-NC-ND,4,23,0.17391304347826086
1447-3828,2022,CC BY-NC-ND,1,19,0.05263157894736842
1447-9338,2017,CC BY-NC-ND,2,30,0.06666666666666667
1447-9338,2018,CC BY-NC-ND,1,25,0.04
1447-9338,2019,NA,0,36,0
1447-9338,2020,CC BY-NC-ND,5,25,0.2
1447-9338,2020,CC BY,1,25,0.04
1447-9338,2021,CC BY-NC-ND,6,38,0.15789473684210525
1447-9338,2021,CC BY,3,38,0.07894736842105263
1447-9338,2022,CC BY-NC-ND,2,24,0.08333333333333333
1447-9338,2022,CC BY,4,24,0.16666666666666666
1448-0220,2017,NA,0,25,0
1448-0220,2018,NA,0,17,0
1448-0220,2019,CC BY,13,34,0.38235294117647056
1448-0220,2019,CC BY-NC-ND,1,34,0.029411764705882353
1448-0220,2020,CC BY,1,21,0.047619047619047616
1448-0220,2020,CC BY-NC-ND,3,21,0.14285714285714285
1448-0220,2021,CC BY,1,29,0.034482758620689655
1448-0220,2021,CC BY-NC-ND,4,29,0.13793103448275862
1448-0220,2022,NA,0,8,0
1448-2517,2017,NA,0,55,0
1448-2517,2018,NA,0,47,0
1448-2517,2019,NA,0,62,0
1448-2517,2020,NA,0,54,0
1448-2517,2021,NA,0,32,0
1448-2517,2022,NA,0,22,0
1448-4528,2017,CC BY-NC-ND,1,61,0.01639344262295082
1448-4528,2018,CC BY,2,56,0.03571428571428571
1448-4528,2018,CC BY-NC-ND,1,56,0.017857142857142856
1448-4528,2019,CC BY-NC-ND,3,52,0.057692307692307696
1448-4528,2020,CC BY-NC-ND,1,50,0.02
1448-4528,2021,CC BY-NC-ND,8,51,0.1568627450980392
1448-4528,2021,CC BY,1,51,0.0196078431372549
1448-4528,2022,CC BY-NC-ND,4,31,0.12903225806451613
1448-4528,2022,CC BY,2,31,0.06451612903225806
1448-4846,2017,NA,0,45,0
1448-4846,2018,NA,0,70,0
1448-4846,2019,CC BY-NC-ND,1,83,0.012048192771084338
1448-4846,2020,NA,0,128,0
1448-4846,2021,NA,0,74,0
1448-4846,2022,CC BY-NC-ND,1,70,0.014285714285714285
1448-5028,2017,NA,0,92,0
1448-5028,2018,NA,0,103,0
1448-5028,2019,NA,0,89,0
1448-5028,2020,NA,0,90,0
1448-5028,2021,NA,0,81,0
1448-5028,2022,NA,0,73,0
1448-5869,2017,NA,0,13,0
1448-5869,2018,NA,0,13,0
1448-5869,2019,NA,0,18,0
1448-5869,2020,NA,0,13,0
1448-5869,2021,NA,0,10,0
1448-5869,2022,CC BY-NC,1,15,0.06666666666666667
1448-6563,2017,NA,0,43,0
1448-6563,2018,NA,0,38,0
1448-6563,2019,CC BY-NC-ND,1,32,0.03125
1448-6563,2020,CC BY-NC-ND,1,33,0.030303030303030304
1448-6563,2021,CC BY,1,27,0.037037037037037035
1448-6563,2022,NA,0,17,0
1448-7136,2017,NA,0,14,0
1448-8353,2017,NA,0,12,0
1448-8353,2018,NA,0,14,0
1448-8353,2019,CC BY-NC-ND,1,21,0.047619047619047616
1448-8353,2020,NA,0,37,0
1448-8353,2021,NA,0,30,0
1448-8353,2022,NA,0,28,0
1448-837X,2017,NA,0,10,0
1448-837X,2018,NA,0,20,0
1448-837X,2019,NA,0,41,0
1448-837X,2020,NA,0,30,0
1448-837X,2021,NA,0,35,0
1448-837X,2022,CC BY-NC-ND,1,45,0.022222222222222223
1448-8388,2017,NA,0,7,0
1448-8388,2018,NA,0,4,0
1448-8388,2019,CC BY-NC-ND,1,14,0.07142857142857142
1448-8388,2020,NA,0,11,0
1448-8388,2021,NA,0,10,0
1448-8388,2022,CC BY-NC-ND,1,5,0.2
1449-0854,2017,NA,0,86,0
1449-0854,2018,CC BY,1,84,0.011904761904761904
1449-0854,2019,NA,0,94,0
1449-0854,2020,NA,0,98,0
1449-0854,2021,CC BY-NC-ND,3,120,0.025
1449-0854,2022,CC BY-NC-ND,2,91,0.02197802197802198
1449-8596,2017,CC BY,1,28,0.03571428571428571
1449-8596,2018,CC BY,1,52,0.019230769230769232
1449-8596,2019,CC BY-NC-ND,4,49,0.08163265306122448
1449-8596,2020,CC BY-NC-ND,3,38,0.07894736842105263
1449-8596,2021,CC BY-NC-ND,4,31,0.12903225806451613
1449-8596,2022,NA,0,18,0
1450-2194,2017,NA,0,19,0
1450-2194,2018,NA,0,21,0
1450-2194,2019,NA,0,28,0
1450-2194,2020,NA,0,36,0
1450-2194,2021,NA,0,35,0
1450-2194,2022,NA,0,61,0
1457-4969,2017,NA,0,47,0
1457-4969,2018,NA,0,75,0
1457-4969,2019,NA,0,52,0
1457-4969,2020,CC BY,16,60,0.26666666666666666
1457-4969,2020,CC BY-NC,3,60,0.05
1457-4969,2021,CC BY-NC,8,28,0.2857142857142857
1457-4969,2021,CC BY,12,28,0.42857142857142855
1457-4969,2022,CC BY,15,36,0.4166666666666667
1457-4969,2022,CC BY-NC,21,36,0.5833333333333334
1460-1060,2017,NA,0,41,0
1460-1060,2018,NA,0,22,0
1460-1060,2019,NA,0,89,0
1460-1060,2020,NA,0,96,0
1460-1060,2021,NA,0,114,0
1460-1060,2022,NA,0,98,0
1460-1176,2017,CC BY-NC-ND,1,19,0.05263157894736842
1460-1176,2018,NA,0,18,0
1460-1176,2019,NA,0,23,0
1460-1176,2020,NA,0,17,0
1460-1176,2021,CC BY-NC-ND,1,19,0.05263157894736842
1460-1176,2021,CC BY,1,19,0.05263157894736842
1460-1176,2022,CC BY-NC-ND,1,10,0.1
1460-2393,2017,CC BY,1,271,0.0036900369003690036
1460-2393,2018,NA,0,532,0
1460-2393,2019,CC BY,3,326,0.009202453987730062
1460-2393,2019,CC BY-NC-ND,1,326,0.003067484662576687
1460-2393,2019,CC BY-NC,4,326,0.012269938650306749
1460-2393,2020,CC BY-NC,4,315,0.012698412698412698
1460-2393,2020,CC BY-NC-ND,3,315,0.009523809523809525
1460-2393,2021,CC BY-NC,5,310,0.016129032258064516
1460-2393,2021,CC BY-NC-ND,1,310,0.0032258064516129032
1460-2393,2021,CC BY,7,310,0.02258064516129032
1460-2393,2022,CC BY-NC-ND,1,228,0.0043859649122807015
1460-2393,2022,CC BY,2,228,0.008771929824561403
1460-2695,2017,CC BY-NC,1,182,0.005494505494505495
1460-2695,2017,CC BY,1,182,0.005494505494505495
1460-2695,2018,CC BY,5,190,0.02631578947368421
1460-2695,2019,CC BY,9,190,0.04736842105263158
1460-2695,2019,CC BY-NC,1,190,0.005263157894736842
1460-2695,2020,CC BY,19,227,0.08370044052863436
1460-2695,2020,CC BY-NC-ND,5,227,0.022026431718061675
1460-2695,2020,CC BY-NC,1,227,0.004405286343612335
1460-2695,2021,CC BY-NC,5,215,0.023255813953488372
1460-2695,2021,CC BY,26,215,0.12093023255813953
1460-2695,2021,CC BY-NC-ND,9,215,0.04186046511627907
1460-2695,2022,CC BY,26,200,0.13
1460-2695,2022,CC BY-NC,1,200,0.005
1460-2695,2022,CC BY-NC-ND,9,200,0.045
1460-3780,2017,NA,0,28,0
1460-3780,2018,CC BY,3,21,0.14285714285714285
1460-3780,2019,CC BY,1,24,0.041666666666666664
1460-3780,2020,NA,0,23,0
1460-3780,2021,CC BY,3,22,0.13636363636363635
1460-3780,2022,CC BY,8,28,0.2857142857142857
1460-3799,2017,NA,0,21,0
1460-3799,2018,NA,0,17,0
1460-3799,2019,NA,0,10,0
1460-3799,2020,NA,0,8,0
1460-3799,2021,CC BY,2,21,0.09523809523809523
1460-3799,2022,CC BY,2,14,0.14285714285714285
1460-3969,2017,CC BY,3,74,0.04054054054054054
1460-3969,2018,CC BY,3,79,0.0379746835443038
1460-3969,2019,CC BY,4,92,0.043478260869565216
1460-3969,2019,CC BY-NC-ND,1,92,0.010869565217391304
1460-3969,2019,CC BY-NC-SA,1,92,0.010869565217391304
1460-3969,2020,CC BY,8,121,0.06611570247933884
1460-3969,2021,CC BY-NC-ND,1,83,0.012048192771084338
1460-3969,2021,CC BY,12,83,0.14457831325301204
1460-3969,2022,CC BY,4,32,0.125
1460-6925,2017,CC BY-NC-ND,1,60,0.016666666666666666
1460-6925,2017,CC BY,1,60,0.016666666666666666
1460-6925,2018,NA,0,45,0
1460-6925,2019,CC BY-NC-ND,14,257,0.054474708171206226
1460-6925,2019,CC BY,6,257,0.023346303501945526
1460-6925,2020,CC BY-NC-ND,3,57,0.05263157894736842
1460-6925,2020,CC BY,1,57,0.017543859649122806
1460-6925,2021,CC BY,3,50,0.06
1460-6925,2021,CC BY-NC-ND,5,50,0.1
1460-6925,2022,CC BY-NC-ND,7,65,0.1076923076923077
1460-6925,2022,CC BY,9,65,0.13846153846153847
1460-728X,2017,NA,0,23,0
1460-728X,2018,NA,0,12,0
1460-728X,2019,NA,0,7,0
1460-728X,2020,NA,0,6,0
1460-728X,2021,CC BY-NC-ND,3,9,0.3333333333333333
1460-728X,2022,CC BY,1,1,1
1460-8545,2017,CC BY,1,36,0.027777777777777776
1460-8545,2017,CC BY-NC,2,36,0.05555555555555555
1460-8545,2017,CC BY-NC-ND,2,36,0.05555555555555555
1460-8545,2018,CC BY-NC-ND,1,20,0.05
1460-8545,2019,CC BY,3,25,0.12
1460-8545,2019,CC BY-NC,1,25,0.04
1460-8545,2020,CC BY-NC-ND,3,26,0.11538461538461539
1460-8545,2020,CC BY,4,26,0.15384615384615385
1460-8545,2021,CC BY-NC,4,40,0.1
1460-8545,2021,CC BY,7,40,0.175
1460-8545,2021,CC BY-NC-ND,10,40,0.25
1460-8545,2022,CC BY-NC,2,28,0.07142857142857142
1460-8545,2022,CC BY,5,28,0.17857142857142858
1460-8545,2022,CC BY-NC-ND,8,28,0.2857142857142857
1460-8790,2017,NA,0,16,0
1460-8790,2018,NA,0,17,0
1460-8790,2019,NA,0,12,0
1460-8790,2020,NA,0,11,0
1460-8790,2021,NA,0,16,0
1460-8790,2022,NA,0,12,0
1460-8944,2017,CC BY-NC-ND,1,49,0.02040816326530612
1460-8944,2018,CC BY-NC-ND,1,27,0.037037037037037035
1460-8944,2019,CC BY-NC-ND,1,46,0.021739130434782608
1460-8944,2020,CC BY-NC-ND,3,35,0.08571428571428572
1460-8944,2021,CC BY,2,33,0.06060606060606061
1460-8944,2021,CC BY-NC-ND,6,33,0.18181818181818182
1460-8944,2022,CC BY,1,31,0.03225806451612903
1460-8944,2022,CC BY-NC-ND,4,31,0.12903225806451613
1461-0213,2017,CC BY-NC,9,9,1
1461-0213,2018,CC BY-NC,8,8,1
1461-0213,2019,CC BY-NC,9,9,1
1461-0213,2020,CC BY-NC,11,11,1
1461-0213,2021,NA,0,14,0
1461-0213,2022,CC BY,1,7,0.14285714285714285
1461-023X,2017,CC BY,22,167,0.1317365269461078
1461-023X,2017,CC BY-NC,2,167,0.011976047904191617
1461-023X,2017,CC BY-NC-ND,2,167,0.011976047904191617
1461-023X,2018,CC BY,28,190,0.14736842105263157
1461-023X,2018,CC BY-NC,3,190,0.015789473684210527
1461-023X,2019,CC BY,30,209,0.14354066985645933
1461-023X,2019,CC BY-NC-ND,5,209,0.023923444976076555
1461-023X,2019,CC BY-NC,3,209,0.014354066985645933
1461-023X,2020,CC BY,43,194,0.22164948453608246
1461-023X,2020,CC BY-NC-ND,7,194,0.03608247422680412
1461-023X,2020,CC BY-NC,8,194,0.041237113402061855
1461-023X,2021,CC BY-NC-ND,15,247,0.06072874493927125
1461-023X,2021,CC BY,48,247,0.19433198380566802
1461-023X,2021,CC BY-NC,29,247,0.11740890688259109
1461-023X,2022,CC BY-NC,20,140,0.14285714285714285
1461-023X,2022,CC BY,42,140,0.3
1461-023X,2022,CC BY-NC-ND,11,140,0.07857142857142857
1461-3808,2017,NA,0,18,0
1461-3808,2018,CC BY-NC-ND,1,36,0.027777777777777776
1461-3808,2018,CC BY,1,36,0.027777777777777776
1461-3808,2019,CC BY-NC-ND,3,40,0.075
1461-3808,2020,CC BY-NC-ND,4,48,0.08333333333333333
1461-3808,2021,CC BY,1,47,0.02127659574468085
1461-3808,2021,CC BY-NC-ND,10,47,0.2127659574468085
1461-3808,2022,CC BY-NC-ND,8,42,0.19047619047619047
1461-3808,2022,CC BY,4,42,0.09523809523809523
1461-4103,2017,CC BY-NC-ND,4,60,0.06666666666666667
1461-4103,2017,CC BY,3,60,0.05
1461-4103,2018,CC BY,1,51,0.0196078431372549
1461-4103,2018,CC BY-NC-ND,3,51,0.058823529411764705
1461-4103,2019,NA,0,39,0
1461-4103,2020,CC BY-NC-ND,3,40,0.075
1461-4103,2021,CC BY,4,55,0.07272727272727272
1461-4103,2021,CC BY-NC-ND,5,55,0.09090909090909091
1461-4103,2022,CC BY,6,27,0.2222222222222222
1461-4103,2022,CC BY-NC-ND,4,27,0.14814814814814814
1461-5517,2017,CC BY,1,46,0.021739130434782608
1461-5517,2017,CC BY-NC-ND,6,46,0.13043478260869565
1461-5517,2018,NA,0,61,0
1461-5517,2019,CC BY-NC-ND,5,66,0.07575757575757576
1461-5517,2019,CC BY,1,66,0.015151515151515152
1461-5517,2020,CC BY,2,42,0.047619047619047616
1461-5517,2020,CC BY-NC-ND,2,42,0.047619047619047616
1461-5517,2021,CC BY,2,43,0.046511627906976744
1461-5517,2021,CC BY-NC-ND,8,43,0.18604651162790697
1461-5517,2022,CC BY,1,47,0.02127659574468085
1461-5517,2022,CC BY-NC-ND,7,47,0.14893617021276595
1461-6688,2017,CC BY-NC-ND,2,71,0.028169014084507043
1461-6688,2018,CC BY,1,72,0.013888888888888888
1461-6688,2018,CC BY-NC-ND,3,72,0.041666666666666664
1461-6688,2019,CC BY-NC-ND,6,103,0.05825242718446602
1461-6688,2019,CC BY,1,103,0.009708737864077669
1461-6688,2020,CC BY-NC-ND,10,107,0.09345794392523364
1461-6688,2021,CC BY,2,56,0.03571428571428571
1461-6688,2021,CC BY-NC-ND,7,56,0.125
1461-6688,2022,CC BY-NC-ND,3,17,0.17647058823529413
1461-6696,2017,CC BY-NC-ND,4,46,0.08695652173913043
1461-6696,2017,CC BY,1,46,0.021739130434782608
1461-6696,2018,CC BY-NC-ND,5,41,0.12195121951219512
1461-6696,2018,CC BY,1,41,0.024390243902439025
1461-6696,2019,CC BY,1,31,0.03225806451612903
1461-6696,2019,CC BY-NC-ND,3,31,0.0967741935483871
1461-6696,2020,CC BY-NC-ND,9,25,0.36
1461-6696,2020,CC BY,1,25,0.04
1461-6696,2021,CC BY-NC-ND,6,27,0.2222222222222222
1461-6696,2021,CC BY,3,27,0.1111111111111111
1461-6696,2022,CC BY-NC-ND,11,32,0.34375
1461-6696,2022,CC BY,4,32,0.125
